Symbol,AAPL,MSFT,GOOG,GOOGL,AMZN,BRK.B,TSLA,UNH,XOM,JNJ,NVDA,JPM,V,WMT,CVX,PG,LLY,MA,HD,BAC,META,PFE,ABBV,KO,MRK,PEP,COST,TMO,AVGO,ORCL,MCD,DHR,ACN,CSCO,TMUS,ABT,WFC,DIS,COP,NEE,NKE,LIN,TXN,BMY,VZ,ADBE,CRM,UPS,MS,AMGN,CMCSA,PM,HON,SCHW,RTX,QCOM,T,UNP,GS,LOW,IBM,NFLX,CVS,INTC,CAT,DE,LMT,SPGI,ELV,AMD,BLK,AXP,INTU,SBUX,MDT,PLD,BA,AMT,PYPL,ADP,GILD,C,AMAT,GE,ISRG,CI,MDLZ,EOG,TJX,CB,SYK,ADI,NOW,MMC,EL,TGT,MO,REGN,BKNG,VRTX,SLB,NOC,PGR,MMM,DUK,SO,ITW,ZTS,LRCX,MU,OXY,CSX,HUM,PNC,GD,USB,MRNA,BDX,WM,ETN,APD,FISV,HCA,TFC,CME,CL,PXD,SHW,CHTR,EQIX,BSX,CCI,AON,MET,GM,ICE,NSC,ATVI,F,MCO,MPC,EMR,DG,FCX,KLAC,KDP,PSX,PSA,MAR,VLO,D,MNST,ADM,ORLY,SNPS,MCK,ADSK,SRE,APH,DVN,ROP,CNC,CTVA,AEP,EW,GIS,CDNS,JCI,AZO,FDX,KHC,CTAS,HSY,HES,AIG,DXCM,COF,ECL,NXPI,A,FTNT,AFL,PAYX,KMB,SYY,LHX,TRV,IQV,KMI,CMG,MSI,MCHP,BIIB,WMB,RSG,MSCI,O,PRU,TT,STZ,TEL,ENPH,PH,SPG,ANET,AJG,EXC,FIS,ILMN,ALB,HLT,DOW,CARR,DLTR,XEL,NEM,IDXX,EA,BK,PCAR,WBA,NUE,AMP,HAL,DD,ALL,CMI,YUM,ODFL,TDG,CSGP,WELL,KR,BF.B,ROST,LVS,RMD,MTD,NDAQ,ON,OTIS,SBAC,DLR,AME,ED,ABC,ROK,BKR,VICI,KEYS,HPQ,PPG,APTV,CEG,CTSH,TROW,DFS,STT,FAST,GWW,DHI,WEC,PCG,GLW,PEG,LYB,FANG,OKE,WBD,MTB,GPN,VRSK,BAX,ES,RJF,AWK,IT,HRL,IFF,WTW,FITB,EBAY,GPC,LEN,CDW,CBRE,ARE,WY,ZBH,TSN,FTV,URI,VMC,EFX,EQR,K,HIG,AVB,PFG,FRC,TSCO,EIX,LUV,DAL,ETR,MLM,MKC,CTRA,IR,ANSS,DTE,LH,ULTA,RF,FE,HBAN,AEE,EXR,ACGL,MRO,EPAM,PWR,ROL,CFG,PAYC,VRSN,PPL,CF,XYL,DOV,CAH,WAT,HPE,NTRS,INVH,TDY,JBHT,HOLX,AES,WST,MOH,WRB,MAA,KEY,MPWR,WAB,CNP,CHD,SYF,VTR,PKI,MOS,GRMN,BALL,EXPD,LYV,CLX,J,IEX,AMCR,CINF,DRI,INCY,STE,DGX,TTWO,ALGN,CMS,ABMD,BBY,CAG,BR,TRGP,SEDG,FOX,FOXA,BRO,FDS,COO,NTAP,FMC,OMC,APA,EQT,PTC,HWM,ATO,EXPE,SWKS,IRM,TRMB,SJM,TER,GEN,RCL,AVY,TXT,FLT,CPB,AKAM,CPRT,UAL,ETSY,LKQ,MTCH,NVR,LDOS,MGM,ESS,SIVB,VTRS,TECH,POOL,KIM,PEAK,EVRG,BEN,ZBRA,LNT,NDSN,TYL,L,HST,UDR,IP,DPZ,VFC,BIO,JKHY,WDC,IPG,CRL,SWK,SNA,PARA,CPT,CBOE,RE,CE,PKG,STX,BXP,KMX,LW,CHRW,MAS,CCL,REG,AAP,CZR,EMN,GL,MKTX,HSIC,NI,NRG,NWS,NWSA,TFX,PHM,ALLE,BWA,CDAY,JNPR,QRVO,AAL,CMA,WRK,AOS,UHS,HII,DISH,IVZ,FFIV,WYNN,RHI,HAS,FRT,SBNY,FBHS,WHR,TPR,CTLT,ZION,BBWI,PNW,PNR,NCLH,SEE,GNRC,RL,MHK,XRAY,DXC,AIZ,LUMN,DVA,OGN,ALK,LNC,NWL,VNO,TAP
Sector,Information Technology,Information Technology,Communication Services,Communication Services,Consumer Discretionary,Financials,Consumer Discretionary,Health Care,Energy,Health Care,Information Technology,Financials,Information Technology,Consumer Staples,Energy,Consumer Staples,Health Care,Information Technology,Consumer Discretionary,Financials,Communication Services,Health Care,Health Care,Consumer Staples,Health Care,Consumer Staples,Consumer Staples,Health Care,Information Technology,Information Technology,Consumer Discretionary,Health Care,Information Technology,Information Technology,Communication Services,Health Care,Financials,Communication Services,Energy,Utilities,Consumer Discretionary,Materials,Information Technology,Health Care,Communication Services,Information Technology,Information Technology,Industrials,Financials,Health Care,Communication Services,Consumer Staples,Industrials,Financials,Industrials,Information Technology,Communication Services,Industrials,Financials,Consumer Discretionary,Information Technology,Communication Services,Health Care,Information Technology,Industrials,Industrials,Industrials,Financials,Health Care,Information Technology,Financials,Financials,Information Technology,Consumer Discretionary,Health Care,Real Estate,Industrials,Real Estate,Information Technology,Information Technology,Health Care,Financials,Information Technology,Industrials,Health Care,Health Care,Consumer Staples,Energy,Consumer Discretionary,Financials,Health Care,Information Technology,Information Technology,Financials,Consumer Staples,Consumer Discretionary,Consumer Staples,Health Care,Consumer Discretionary,Health Care,Energy,Industrials,Financials,Industrials,Utilities,Utilities,Industrials,Health Care,Information Technology,Information Technology,Energy,Industrials,Health Care,Financials,Industrials,Financials,Health Care,Health Care,Industrials,Industrials,Materials,Information Technology,Health Care,Financials,Financials,Consumer Staples,Energy,Materials,Communication Services,Real Estate,Health Care,Real Estate,Financials,Financials,Consumer Discretionary,Financials,Industrials,Communication Services,Consumer Discretionary,Financials,Energy,Industrials,Consumer Discretionary,Materials,Information Technology,Consumer Staples,Energy,Real Estate,Consumer Discretionary,Energy,Utilities,Consumer Staples,Consumer Staples,Consumer Discretionary,Information Technology,Health Care,Information Technology,Utilities,Information Technology,Energy,Information Technology,Health Care,Materials,Utilities,Health Care,Consumer Staples,Information technology,Industrials,Consumer Discretionary,Industrials,Consumer Staples,Industrials,Consumer Staples,Energy,Financials,Health Care,Financials,Materials,Information Technology,Health Care,Information Technology,Financials,Information Technology,Consumer Staples,Consumer Staples,Industrials,Financials,Health Care,Energy,Consumer Discretionary,Information Technology,Information Technology,Health Care,Energy,Industrials,Financials,Real Estate,Financials,Industrials,Consumer Staples,Information Technology,Information Technology,Industrials,Real Estate,Information Technology,Financials,Utilities,Information Technology,Health Care,Materials,Consumer Discretionary,Materials,Industrials,Consumer Discretionary,Utilities,Materials,Health Care,Communication Services,Financials,Industrials,Consumer Staples,Materials,Financials,Energy,Materials,Financials,Industrials,Consumer Discretionary,Industrials,Industrials,Industrials,Real Estate,Consumer Staples,Consumer Staples,Consumer Discretionary,Consumer Discretionary,Health Care,Health Care,Financials,Information Technology,Industrials,Real Estate,Real Estate,Industrials,Utilities,Health Care,Industrials,Energy,Real Estate,Information Technology,Information Technology,Materials,Consumer Discretionary,Utilities,Information Technology,Financials,Financials,Financials,Industrials,Industrials,Consumer Discretionary,Utilities,Utilities,Information Technology,Utilities,Materials,Energy,Energy,Communication Services,Financials,Information Technology,Industrials,Health Care,Utilities,Financials,Utilities,Information Technology,Consumer Staples,Materials,Financials,Financials,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Information Technology,Real Estate,Real Estate,Real Estate,Health Care,Consumer Staples,Industrials,Industrials,Materials,Industrials,Real Estate,Consumer Staples,Financials,Real Estate,Financials,Financials,Consumer Discretionary,Utilities,Industrials,Industrials,Utilities,Materials,Consumer Staples,Energy,Industrials,Information Technology,Utilities,Health Care,Consumer Discretionary,Financials,Utilities,Financials,Utilities,Real Estate,Financials,Energy,Information Technology,Industrials,Industrials,Financials,Information Technology,Information Technology,Utilities,Materials,Industrials,Industrials,Health Care,Health Care,Information Technology,Financials,Real Estate,Information Technology,Industrials,Health Care,Utilities,Health Care,Health Care,Financials,Real Estate,Financials,Information Technology,Industrials,Utilities,Consumer Staples,Financials,Real Estate,Health Care,Materials,Consumer Discretionary,Materials,Industrials,Communication Services,Consumer Staples,Industrials,Industrials,Materials,Financials,Consumer Discretionary,Health Care,Health Care,Health Care,Communication Services,Health Care,Utilities,Health Care,Consumer Discretionary,Consumer Staples,Information Technology,Energy,Information Technology,Communication Services,Communication Services,Financials,Financials,Health Care,Information Technology,Materials,Communication Services,Energy,Energy,Information Technology,Industrials,Utilities,Consumer Discretionary,Information Technology,Real Estate,Information Technology,Consumer Staples,Information Technology,Information Technology,Consumer Discretionary,Materials,Industrials,Information Technology,Consumer Staples,Information Technology,Industrials,Industrials,Consumer Discretionary,Consumer Discretionary,Communication Services,Consumer Discretionary,Industrials,Consumer Discretionary,Real Estate,Financials,Health Care,Health Care,Consumer Discretionary,Real Estate,Real Estate,Utilities,Financials,Information Technology,Utilities,Industrials,Information Technology,Financials,Real Estate,Real Estate,Materials,Consumer Discretionary,Consumer Discretionary,Health Care,Information Technology,Information Technology,Communication Services,Health Care,Industrials,Industrials,Communication Services,Real Estate,Financials,Financials,Materials,Materials,Information Technology,Real Estate,Consumer Discretionary,Consumer Staples,Industrials,Industrials,Consumer Discretionary,Real Estate,Consumer Discretionary,Consumer Discretionary,Materials,Financials,Financials,Health Care,Utilities,Utilities,Communication Services,Communication Services,Health Care,Consumer Discretionary,Industrials,Consumer Discretionary,Information Technology,Information Technology,Information Technology,Industrials,Financials,Materials,Industrials,Health Care,Industrials,Communication Services,Financials,Information Technology,Consumer Discretionary,Industrials,Consumer Discretionary,Real Estate,Financials,Industrials,Consumer Discretionary,Consumer Discretionary,Health Care,Financials,Consumer Discretionary,Utilities,Industrials,Consumer Discretionary,Materials,Industrials,Consumer Discretionary,Consumer Discretionary,Health Care,Information Technology,Financials,Communication Services,Health Care,Health Care,Industrials,Financials,Consumer Discretionary,Real Estate,Consumer Staples
